name,index,coin_toss,normal,zipf,uniform,twin_peak,geometric,exponential,lognormal,zero
Lax,294,1,10479.136569638642,35,9085,4336.1458312474679,1,9,7.386727611262234,0
Suwixizuweoopao,295,1,10418.826040096495,4,6484,3913.9584322519545,1,112,65.90438788062941,0
Xahan,296,0,9589.269472845548,3,7666,1353.2624395144476,4,26,21.391983875879873,0
Oivodak,297,0,11791.9085145331,1,7951,1318.9633477572659,10,33,4.117455991211354,0
Tox,298,0,8707.430573878179,2,6223,3725.8927253101874,7,134,18.157349138916945,0
Sik,299,0,10657.318391254641,1,3799,3848.692246571964,5,228,31.97547177305082,0
Tieujaw,300,1,10524.965919833605,1,5242,985.53787757851433,1,314,50.11193970350915,0
Qogoiufojux,301,0,9102.719641901906,1,3509,4285.9695700620841,5,79,8.15253795630087,0
Roheeoxacoyuxuo,302,0,9975.10412497279,1,1552,944.40435207259793,3,6,33.015703017141,0
Gulecexeqeqox,303,1,8531.004633712528,1,8747,991.43694085697939,4,289,39.286540956730214,0
Kupaiulijui,304,1,8668.379027569528,1,3455,4353.0934061244625,7,392,2.5978240063207254,0
Johin,305,1,10683.560384126124,1,3022,4023.89435114158,3,156,3.3573585744113976,0
Vulouikahupupuz,306,1,8295.026401123758,1,6994,3769.9913800965819,3,112,3.340608077899718,0
Iay,307,0,9308.658664445722,1,6858,929.35258962093337,1,220,33.39078050637249,0
Nikar,308,0,9426.60175891763,1,8229,4213.8037303850242,1,24,24.67562525099345,0
Fozebiwebajuh,309,1,10319.800892293502,2,4112,891.93915541153717,2,75,31.36618740925728,0
Xeoerumicol,310,1,9831.244447832662,1,909,1114.3374758181856,1,130,27.846585530277693,0
Diviyupauug,311,1,9912.349687224056,1,8807,4095.3896712936912,6,315,13.93683103081105,0
Bowosoqelokix,312,1,9472.501958549348,1,317,1011.4617211087133,3,26,18.02016863032607,0
Rumetazas,313,1,10618.735738869971,1,1532,3744.6700031089799,6,64,73.9077910514578,0
Puyoaehihihuboa,314,1,9417.83203049375,1,1746,954.99802953060589,1,11,8.123279523100525,0
Mojar,315,0,10389.322807802424,1,2025,1147.6503141494222,4,43,23.146818379410046,0
Fifamer,316,0,9746.635569951955,1,5346,4054.6299336155848,3,207,9.203219643766019,0
Wawukemat,317,0,11560.154699711878,1,9516,920.69998288387069,2,183,3.2643518903242863,0
Fovoj,318,1,11053.152590446276,2,3008,4305.1117885797212,6,22,3.592514527943624,0
Koyeaabuoeeieid,319,1,10427.25627418125,8,1920,4088.711825918363,5,15,16.39574257559708,0
Tubix,320,0,11507.43793380519,6,5195,1419.8125209409757,3,139,179.05353209306327,0
Sev,321,0,10705.521293072974,1,5671,3622.9196672894027,1,2,40.824880314855235,0
Wabeyiyixak,322,1,10578.85889025148,1,1517,1294.8671354292387,3,343,29.191250471103338,0
Wojul,323,0,10615.568790572519,2,3083,1120.1753466110149,3,51,3.546133259621484,0
Biueqahetav,324,1,9554.076527118877,1,8224,4410.6231436157441,8,55,56.24767790367113,0
Zelos,325,0,9999.330203311194,1,8484,1009.1381707358238,1,14,90.49009601454259,0
Tuuixei,326,0,9822.4088467579,2,4413,858.23759501602103,3,71,68.7667616917574,0
Mejooeh,327,1,8831.944171703115,1,83,757.41996698901016,3,42,163.31716388957219,0
Foyabexogukihuk,328,1,8258.10965388783,1,2858,4076.0898912125417,6,47,17.041049250197513,0
Coloaeneyob,329,0,12180.414184480149,1,3833,3903.8475029069632,4,182,2.397144807860582,0
Rabiaenuw,330,0,10107.19289462367,1,3690,994.31321584061948,1,70,11.866274630942838,0
Manohiuel,331,0,10250.471098877984,1,8890,952.20134454239462,4,117,11.615190356223746,0
Vosivuy,332,1,10737.864663738956,3,4437,3992.1080912788002,1,88,8.308692680199085,0
Iexubig,333,1,10337.289495473942,1,7138,1101.999264038938,1,8,6.8402161667820405,0
Vuzegio,334,1,11013.348223969597,1,7042,1091.0956821834498,4,72,2.285219210586122,0
Nouodobit,335,0,10237.818050594695,1,484,1044.3184719251906,6,54,12.922384065113238,0
Jurud,336,1,9678.928224982868,1,4862,1034.0075497972603,1,139,5.770923521416906,0
Lea,337,0,10635.356452197093,2,5864,3876.418335719869,2,358,58.238779539831334,0
Guk,338,1,9911.175350411415,3,981,899.16323471480212,4,5,95.29907285314394,0
Oehuh,339,0,10439.524334341437,1,6175,4066.7267042399362,3,76,37.808878055626856,0
Vabawinuxiy,340,0,10797.644330837247,1,610,761.46864157100538,4,143,6.765919132974437,0
Reoasuhujehuqik,341,0,9183.66777920551,1,4830,685.58811842939849,1,0,27.925017208726164,0
Fisuo,342,1,8188.0170802398825,1,429,3981.0933435642714,1,172,17.783521204540286,0
Katuyobia,343,1,8878.653176012116,3,3127,4274.3143509048123,1,48,7.884907793582684,0
Kosiu,344,1,10483.12828687983,1,7955,623.36498856564936,1,12,28.728024053355544,0
Pabijar,345,1,7709.627886981876,3,9407,3679.7136887639513,5,132,26.309329144252796,0
Vazujal,346,0,9592.13236050055,1,8344,619.85515539860364,3,0,58.16167774844663,0
Uixeeizov,347,0,9676.154448098592,2,7116,1077.9071704216283,7,10,6.865884775166367,0
Vapiauvuh,348,1,9326.36628359911,1,7948,671.74384635398951,1,53,11.59722898022021,0
Waziwikutiout,349,1,9673.759842180334,2,6509,663.48576468523436,1,218,23.83635685539369,0
Fiueqiyameyenoz,350,1,8883.161181727148,1,2425,1120.821521266507,2,11,14.980931499383257,0
Xeqam,351,1,9637.683757309767,16,3058,1034.8973209876617,1,268,19.02337661274428,0
Sihilai,352,0,10458.947560056598,1,7534,661.24538529615938,7,17,14.543366740165084,0
Ouaixoioseteu,353,0,11088.043958235536,1,8080,3822.8726703341108,2,264,43.552881269046495,0
Dafisadenap,354,1,11431.490978107275,1,3625,870.81157890433985,3,31,12.452187889278726,0
Badanov,355,1,9415.736464891279,1,2913,3933.6869652432338,6,386,19.935755318062416,0
Aeluliluuatih,356,0,9601.499126323391,1,9032,931.76316955121183,2,272,58.428364195636085,0
Cuk,357,1,9996.509711537468,1,7582,826.75739755499717,1,82,14.960206562178259,0
Cadoouj,358,1,10700.770409232515,1,5565,4146.0868362137189,2,325,1.7762768241168447,0
Tax,359,0,8069.254168196873,4,4460,1173.2543446916804,6,253,20.735546318088957,0
Hapehim,360,0,11376.676465863284,2,5358,3734.3648941384263,1,58,3.9970583345029556,0
Wicukivixoyoxuk,361,1,10462.08057257606,2,1785,932.86936401182106,4,38,3.049407810486455,0
Vurotujixoyap,362,0,8829.334262017375,39,1950,3745.2612959503358,1,32,95.80272588569147,0
Casuyah,363,1,8395.239801276124,1,7670,3848.1306197903277,3,77,12.138257255880209,0
Xekojugaz,364,1,10394.278741294302,1,5886,1029.657796530938,1,48,64.69457987018157,0
Piiuqiqiqol,365,1,10756.493465362828,1,8826,1185.3568221114567,2,90,69.77546768155234,0
Rakulikebeqizea,366,1,8510.40219418618,1,5330,1208.4785321727461,1,43,3.127186244865821,0
Nonakudeeidejud,367,1,9679.357776768456,1,6358,1176.0440071765211,1,91,51.31120396397783,0
Jovuaajehademef,368,1,11216.264963890137,1,8626,1010.8241853015409,2,30,34.92990258774829,0
Nosusaziqipujan,369,0,11130.944421224372,1,810,1042.1145488257164,1,468,45.28644632574504,0
Miuubemui,370,1,9575.133457807793,1,6248,737.94472613156347,1,243,22.01951293595607,0
Werakaholopou,371,1,10712.302679898248,2,282,3997.5917345150542,5,69,13.269912162859155,0
Niluiinucetel,372,1,9859.298428498276,4,2888,4012.6434151003887,6,17,41.95533456270819,0
Furox,373,1,11791.675976849448,1,8691,1380.5487239367608,2,298,22.227396605908,0
Aetejio,374,0,12072.181060293939,2,5223,4219.3598955635161,9,46,23.01418516647268,0
Vekamop,375,0,11864.656976766848,1,1118,3992.2621384135882,1,22,70.15026918837798,0
Rixojuookadorua,376,0,10354.971615235212,1,6040,855.2949959802537,4,3,104.42607843985772,0
Eauoiupafue,377,1,10465.82652573253,2,1183,3940.9774120479719,3,2,1.884146397689433,0
Wecufiies,378,0,12801.199625086934,1,8990,3910.6707581508426,1,139,13.973707530859055,0
Oeyedofutadak,379,1,9160.160728749759,1,7080,1018.4390211321818,4,28,114.0048570472566,0
Jubodohiz,380,0,10095.91806693331,2,1717,3738.8962093210639,1,20,42.82634391115116,0
Cixobulugam,381,0,11022.042260731112,1,2021,1049.1771004839243,1,128,13.542472243896585,0
Bazeaesuzup,382,1,12371.386083269968,2,1089,881.01099571782856,1,12,9.401776388089054,0
Namonuaeyuyav,383,0,9163.762592348368,1,2272,4319.1371094951173,1,57,34.07949901000113,0
Aovaqoqeu,384,0,9934.693805310371,1,3098,3640.7519192309055,1,240,11.108672172545822,0
Robiu,385,1,12896.444659516817,1,962,640.35748636854521,1,90,7.4329557596116,0
Hooitudiyavouee,386,0,10351.511226716631,1,5934,4076.3598585103759,3,60,6.9322406205137055,0
Zaxis,387,0,9248.637515111031,1,6220,1116.6245453940733,2,43,11.951907284542859,0
Gem,388,0,9547.368460786478,2,5923,3861.6990355228722,1,36,10.76761178353924,0
Dayoseoecoeaiem,389,1,9069.163574133983,1,6432,3705.0505582126502,3,0,10.287629274366964,0
Veliwis,390,1,11007.59622874018,8,3048,1119.3660005386992,3,90,33.11268158585425,0
Xawotapooob,391,1,10000.162923456495,1,2622,3931.8624351624662,6,14,25.761256119022196,0
Fioofojirocunal,392,1,9248.156225977767,1,2767,4079.7441720433094,6,200,27.313730853863568,0
Qimuyapusuf,393,1,8656.479421027425,1,9155,743.74240501122472,3,45,21.029093754569118,0
Gikom,394,1,9630.124855503622,1,5524,3727.8390122415453,1,100,50.718151923204765,0
Gehacedimeteoea,395,0,11631.921877771098,1,8581,878.28822870825627,1,66,33.87261376349258,0
Pui,396,0,9128.950519478303,2,9535,3961.5144771799373,1,162,21.88752227377559,0
Xehun,397,0,11364.44180684119,1,9822,4186.850836049578,2,137,92.65815198356533,0
Beu,398,1,10273.732157691331,5,5274,891.34635958735726,1,101,22.437173395430992,0
Kiviwex,399,0,10006.68308305688,1,6830,4430.3956157417233,5,62,50.43316426807989,0
Vaoaj,400,1,10200.475453458283,2,3190,1162.418851216675,1,86,18.572090411067652,0
Oewid,401,0,12135.54625501909,1,8806,4006.559768589163,1,41,13.934955326554961,0
Dux,402,0,10176.361307243118,1,7029,4070.3712885912541,2,20,8.277908014315905,0
Riqec,403,0,10309.130043617135,2,6089,3902.3285463197062,2,46,146.98065781792553,0
Mevejuxunopum,404,1,11743.005649852756,4,7380,4135.9659224448633,2,72,111.58621573432916,0
Vodayoqupopuuiz,405,1,11039.50767717321,1,9906,955.41913628291559,2,98,31.270657529978198,0
Kov,406,1,10823.913864446273,1,5725,1032.304452693636,1,129,49.937575317656965,0
Coo,407,0,10023.656887419469,1,3190,876.83252361722862,2,184,40.88887780753474,0
Ducowiwec,408,1,11586.314534923644,1,8877,3966.7294651757134,3,97,19.41508444184777,0
Pea,409,0,11176.529830052761,1,5363,3972.4834978152712,1,24,20.994757504677676,0
Zojopevazebom,410,0,7777.510766094059,1,8364,1215.5298847613892,1,3,9.762528265365118,0
Jiaipuwazaluz,411,0,8434.017857613477,1,5298,997.14346883651547,2,123,26.43582684658344,0
Dixijax,412,0,11069.809718709894,1,1376,4214.8420462649665,3,76,24.866288023475406,0
Lodurujupoyua,413,0,10111.955775644488,3,3335,4148.6884618454742,5,0,29.383489999383453,0
Eohudivic,414,1,10640.214724927657,3,7867,4013.8201423445075,1,8,17.097694665601285,0
Aifacacuteiue,415,1,9421.24014877968,2,5546,1211.9052893176558,3,0,3.6528689731925654,0
Heqivex,416,0,10403.592925969739,6,3199,1046.402909918676,2,294,29.469880512714333,0
Sioeruvex,417,0,9791.347106615225,1,3951,3915.2314764786802,4,34,20.897148963897937,0
Lufeaocilegar,418,0,9308.864485473736,1,9211,3721.7645837387377,1,131,8.639662983633055,0
Hoaux,419,0,10677.50286996767,1,9366,956.01281976896757,3,17,13.550352665535085,0
Dav,420,0,9577.810652913045,1,4196,3851.1172427641204,1,353,4.060340954857479,0
Mogeuizuaaveyek,421,1,11905.391548034897,1,7256,3897.0528086868267,5,73,11.4391281519582,0
Ieu,422,0,7860.99519919441,1,770,1079.45281315893,3,87,7.286854230116551,0
Ceb,423,0,10318.012352926986,1,3134,1208.3281377831363,3,16,16.505167447154896,0
Jaionapeoau,424,0,9431.434325719352,1,5127,3933.4182514641411,3,30,8.26781087367539,0
Eix,425,1,10903.401890103032,1,6514,4357.7852596316534,5,18,24.910414647934587,0
Yad,426,0,10836.422129917388,1,2259,4003.9239632527292,8,268,130.71275048022295,0
Uiouoot,427,0,10803.56693086903,1,7328,3747.3848071368529,1,26,9.119126712665508,0
Rax,428,0,10344.307689136731,2,946,4159.408307610639,1,172,41.73735451492334,0
Mat,429,0,8536.356913435995,1,8850,3906.9033327933635,3,150,22.43000901185626,0
Pefiiinux,430,0,10341.674277587364,1,5143,4243.6216790400304,5,38,4.008596786765024,0
Fue,431,0,12008.321379847499,3,7898,882.01278035959626,1,24,24.723985332947205,0
Juuueojenoseaix,432,1,11818.135162497427,5,9291,3890.8425904187361,1,122,59.07741734331412,0
Rubukog,433,0,10937.48469364563,137,706,1027.2440222213945,2,1,10.383060473829238,0
Toris,434,0,9340.850686595275,6,367,1032.4141542271134,5,18,105.0710202112458,0
Sexiaazojei,435,1,9434.160605558945,2,454,4110.6171733066785,2,2,46.783645312435986,0
Soietisuzihavud,436,0,8431.713591482585,1,7000,1329.111255027181,2,245,26.17810981763039,0
Goi,437,0,12035.636307615656,5,3285,773.38985738761914,1,22,181.09564831783624,0
Fuialonaiij,438,1,9510.822091310496,21,6553,966.33471443356621,1,11,17.122276346709857,0
Heeihahoiozeeis,439,0,10400.871850704692,1,4292,976.17830166764588,6,100,2.875147565509254,0
Dil,440,0,12193.50368307137,2,6227,813.41465488613358,1,184,60.99042840203818,0
Zogabidaoeoic,441,0,10558.185279604926,1,7020,4090.4565879915381,1,101,47.91330934212411,0
Neeudoh,442,0,10197.71872079434,1,9609,914.72532590950607,3,22,12.369893279318799,0
Wenabao,443,0,9245.604568628487,19,6065,3826.3931489879137,8,264,13.866543405149955,0
Iebaaanipuz,444,0,10285.513073593133,477,4590,1084.6549248592314,13,6,499.88245830110026,0
Cuyoounewot,445,0,10735.392453535556,4,1141,965.41848200421282,2,15,47.4793808651734,0
Kuyid,446,1,9213.76555275808,1,9965,4255.41766721759,1,110,135.22003000075821,0
Lowupis,447,0,10610.380294864572,2,2813,4072.3215406447939,1,50,40.45018349663008,0
Aopaxikupacedia,448,0,10240.129264312563,1,9364,1138.1318481217982,1,14,18.66558308350381,0
Negeqizap,449,1,10276.409705186215,1,1165,3986.5002576140669,1,38,10.184265351389977,0
Uokorozeaeeis,450,1,10284.618604672474,1,3638,883.49136195335825,1,95,8.393694483627472,0
Wareuun,451,1,9465.83819957592,4,7480,1073.616784066005,3,19,37.70146310190071,0
Dapatarioesut,452,1,8626.1879765903,13,1853,1309.0425434310171,3,22,24.719227606692343,0
Bobapuraxaj,453,1,9688.605670604387,3,4510,965.20060929328179,2,325,19.72061094180024,0
Tog,454,0,11852.319049236214,1,8946,1016.2348078566718,3,6,28.74743095721074,0
Niuukaeeoaianeo,455,0,11125.482465491747,2,7248,3772.7533322540553,2,96,6.263561718000221,0
Pupizuiowoioiot,456,0,9982.681348145881,3,327,811.74179258659979,1,593,101.45237773014811,0
Kapaoaduvaluh,457,1,9320.837119036412,2,5181,1303.3202769052457,1,74,0.898815913869504,0
Ceiubaxirevuwoy,458,1,10122.309280248459,2,9838,4050.6248068340906,5,23,37.944540778961276,0
Lewafakef,459,0,11085.130071495054,239,4483,4112.3139615963064,1,285,22.0134220749371,0
Zubuz,460,1,10403.770098926409,1,532,4074.533229724223,2,14,10.142791533116155,0
Wocusesuxuq,461,0,9204.075377191091,1,877,4349.0087379715287,1,196,25.78617878491017,0
Qiloguxal,462,0,10194.972071103519,1,1580,1173.3416210511809,7,85,13.243072897883893,0
Kewadeuip,463,0,11176.311918007135,1,4332,3633.388813860834,5,172,60.391413815818865,0
Jicikiyaxayijop,464,1,9632.056886437646,2,6279,1010.1648553189225,1,13,17.953378634892363,0
Gexerijimia,465,0,9895.405610402519,1,755,4280.1299189847141,3,291,39.132498594718356,0
Uaq,466,0,9759.872897254732,1,1088,826.98640927463748,5,59,24.46783929110149,0
Iebabaaevod,467,1,10009.725428996182,1,8558,1031.7447566091028,3,115,13.355934631497338,0
Yatau,468,0,10708.485115932666,10,4044,1034.4119345517511,2,530,7.354358580284033,0
Uinif,469,1,9865.741135512028,2,2403,3930.4749106122931,1,78,57.218141897709096,0
Qoo,470,1,9109.193437074333,1,6543,1039.7212213157152,8,45,26.781259690914915,0
Iouoiolaauuozus,471,0,9785.466562509077,1,8675,4210.2420021566595,5,135,9.145526100206219,0
Repiravodisas,472,0,9686.729254968523,1,4277,1320.2427434679228,2,37,69.00933779981666,0
Faqimiluduner,473,0,9262.673624268247,2,8411,4183.9754516092353,5,151,23.619622146141015,0
Yeuus,474,0,9454.430588179523,1,4522,3788.0169448657639,2,36,38.887436627305554,0
Lit,475,0,10554.50143498017,2,1559,978.18163512570163,3,131,12.089123723473604,0
Baziaebawas,476,1,10714.518644344058,1,2464,3797.1365510538685,4,169,18.359495415730386,0
Kal,477,1,8109.184058511047,1,2547,1101.0509678239796,2,147,29.898798973802656,0
Bos,478,0,10607.840193040247,10,2443,1063.4177307987932,1,16,11.524218824575156,0
Iilaieqoaoyihoo,479,0,10853.435532573249,3,2907,1044.4476130006478,1,268,14.068670469467945,0
Iejeoutuyulib,480,1,8904.968442347594,1,2454,768.99815456987801,8,53,69.66237696084772,0
Jii,481,0,8993.91643110332,3,9033,4290.3719421693022,2,256,156.08725567397497,0
Gidiyaciioqaf,482,0,11358.124870313652,1,8778,4038.4376086627694,1,112,48.17018156774384,0
Qoiam,483,1,11530.582325039697,1,4595,4115.5660220091513,1,113,24.094498539007713,0
Fatopap,484,0,10295.452891812318,1,5451,1098.6585189694131,2,98,5.266139605280534,0
Jefeziceuugis,485,0,10443.010807699142,1,9325,1323.6186688686862,2,0,33.645206867733705,0
Jebuzagurasup,486,0,9237.467710703917,1,2399,973.55139060108706,3,161,16.389155860677338,0
Busikebanecag,487,0,9354.66316616912,1,4711,1156.5121305014206,5,16,82.18415455944519,0
Wecahugafahul,488,0,9656.204294476072,1,2062,1273.336220039288,1,122,35.24799262388445,0
Zuiuuulixihiwoo,489,0,8548.44035137383,2,2190,1174.7646727534336,2,15,6.8736023966007,0
Diwijuruxufot,490,0,9570.681610016092,1,6831,3696.0457661266751,2,37,3.963127254253541,0
Fevojesazoeeuay,491,0,8795.63377960763,3,8624,1071.1973940002019,6,63,22.15929339031837,0
Juzewuo,492,1,11626.017137128909,1,1612,767.78019150144655,2,21,11.55666406057446,0
Wun,493,1,9538.265632814433,10,9555,4069.7973339996938,2,128,6.313217523520514,0
Vavixouujaoaj,494,0,9598.883110445036,1,9496,1050.9619055771002,2,28,11.876638937960779,0
Iobih,495,1,11573.656774689509,2,1266,4269.8121477645491,3,15,7.330511404186672,0
Uie,496,0,9404.547159644988,1,8856,4645.2211778154124,2,11,37.26978695196289,0
Sefiwio,497,0,13072.377094555166,3,1392,3593.8203558998657,1,94,20.654479699451073,0
Saloxeaokow,498,1,10466.307760784852,1,360,1098.4038036992451,1,210,23.04133603433373,0
Tuiatuoolurequt,499,0,10679.347968642416,136,8485,941.58557944852532,1,9,11.990851158421531,0
Fupukiooootoqaz,500,0,9824.166260991391,2,9383,1008.4545395935569,2,108,12.59460930830597,0
Donofuvokebaiit,501,0,10723.756742258782,1,116,3946.3485030212237,6,158,14.484584164292302,0
Qeb,502,0,10103.259829906763,1,4519,4295.1988052858469,3,200,16.227433893111986,0
Coh,503,1,9637.456957266662,1,470,912.91347925672676,2,72,8.783897894851997,0
Yazupiiueajipai,504,1,9849.29141514983,1,2902,4042.9958388300652,1,234,4.415349302454117,0
Tedukosue,505,0,10023.928440166206,2,7623,4206.016963496565,2,157,3.8120853761197555,0
Foq,506,0,12437.274121531927,1,9504,4163.8419418180774,1,230,18.969255091906447,0
Gebouofujuvaxes,507,1,10428.092942112551,1,4087,4252.5917400819008,2,8,11.64602905931288,0
Aem,508,1,9456.76088391304,3,6407,1054.3527676938827,6,36,29.88656027038463,0
Oizitayuh,509,1,8768.589521890543,1,50,1164.9528743645778,7,41,20.262624530767102,0
Lafehixoi,510,1,10061.84085741456,3,2145,4297.8387686007682,3,7,7.006993338234874,0
Govec,511,1,10266.868593078301,1,5461,3701.7497999548805,8,7,55.30648935133198,0
Xukafoioqaboxao,512,0,10695.908447406053,1,2600,1035.7436862063519,5,33,119.9760118783208,0
Jucigicag,513,1,8829.477923431175,1,2840,3668.4359989626705,6,90,51.9354578183825,0
Tum,514,0,8115.93864076642,1,9128,4120.644278462767,3,86,137.54934300161824,0
Maceleielil,515,0,7999.770275885778,1,20,974.7375547639183,2,5,80.68748329928967,0
Sawopesumagok,516,1,9532.68543348189,1,3986,3884.2003831930883,1,53,18.33316882566852,0
Lasuv,517,0,9546.797227169423,1,3075,4329.9320949838138,4,25,62.39632616391426,0
Xiiux,518,1,10335.259900231813,10,1745,4144.437458921504,2,7,4.816939872461435,0
Buy,519,0,9209.818794965668,1,5407,4364.5816027690071,1,109,16.822444998989944,0
